gini,2,2,Train,0.26,0.27,0.28,0.31,0.28,0.29,0.28,0.28,0.27,0.28
gini,2,2,Test,0.14,0.2,0.29,0.09,0.2,0.14,0.29,0.23,0.2,0.2
gini,2,4,Train,0.26,0.27,0.28,0.31,0.28,0.29,0.28,0.28,0.27,0.28
gini,2,4,Test,0.14,0.2,0.29,0.09,0.2,0.14,0.29,0.23,0.2,0.2
gini,2,8,Train,0.26,0.27,0.28,0.31,0.28,0.29,0.28,0.28,0.27,0.28
gini,2,8,Test,0.14,0.2,0.29,0.09,0.2,0.14,0.29,0.23,0.2,0.2
gini,2,16,Train,0.26,0.27,0.28,0.31,0.28,0.29,0.28,0.28,0.27,0.28
gini,2,16,Test,0.14,0.2,0.29,0.09,0.2,0.14,0.29,0.23,0.2,0.2
gini,2,32,Train,0.26,0.27,0.28,0.31,0.28,0.29,0.28,0.28,0.27,0.28
gini,2,32,Test,0.14,0.2,0.29,0.09,0.2,0.14,0.29,0.23,0.2,0.2
gini,4,2,Train,0.39,0.44,0.45,0.47,0.43,0.45,0.43,0.43,0.42,0.41
gini,4,2,Test,0.17,0.17,0.29,0.14,0.34,0.14,0.26,0.17,0.23,0.26
gini,4,4,Train,0.39,0.44,0.45,0.47,0.43,0.45,0.43,0.43,0.42,0.41
gini,4,4,Test,0.17,0.17,0.29,0.17,0.34,0.14,0.29,0.17,0.23,0.26
gini,4,8,Train,0.38,0.44,0.44,0.47,0.42,0.44,0.43,0.43,0.42,0.41
gini,4,8,Test,0.17,0.17,0.29,0.17,0.29,0.14,0.23,0.17,0.23,0.26
gini,4,16,Train,0.37,0.42,0.44,0.46,0.42,0.44,0.42,0.43,0.41,0.38
gini,4,16,Test,0.14,0.17,0.29,0.17,0.31,0.17,0.26,0.17,0.23,0.23
gini,4,32,Train,0.32,0.38,0.4,0.45,0.38,0.41,0.37,0.41,0.36,0.35
gini,4,32,Test,0.2,0.17,0.26,0.14,0.31,0.14,0.23,0.14,0.26,0.23
gini,8,2,Train,0.74,0.83,0.84,0.78,0.78,0.75,0.77,0.75,0.73,0.66
gini,8,2,Test,0.14,0.2,0.26,0.23,0.2,0.14,0.2,0.17,0.29,0.29
