gini,2,2,Train,0.26,0.26,0.25,0.26,0.26,0.26,0.26,0.26,0.26,0.27
gini,2,2,Test,0.27,0.26,0.22,0.24,0.23,0.26,0.27,0.23,0.24,0.23
gini,2,4,Train,0.26,0.26,0.25,0.26,0.26,0.26,0.26,0.26,0.26,0.27
gini,2,4,Test,0.27,0.26,0.22,0.24,0.23,0.26,0.27,0.23,0.24,0.23
gini,2,8,Train,0.26,0.26,0.25,0.26,0.26,0.26,0.26,0.26,0.26,0.27
gini,2,8,Test,0.27,0.26,0.22,0.24,0.23,0.26,0.27,0.23,0.24,0.23
gini,2,16,Train,0.26,0.26,0.25,0.26,0.26,0.26,0.26,0.26,0.26,0.27
gini,2,16,Test,0.27,0.26,0.22,0.24,0.23,0.26,0.27,0.23,0.24,0.23
gini,2,32,Train,0.26,0.26,0.25,0.26,0.26,0.26,0.26,0.26,0.26,0.27
gini,2,32,Test,0.27,0.26,0.22,0.24,0.23,0.26,0.27,0.23,0.24,0.23
gini,4,2,Train,0.33,0.34,0.33,0.32,0.33,0.33,0.34,0.32,0.33,0.33
gini,4,2,Test,0.27,0.28,0.22,0.18,0.29,0.3,0.3,0.26,0.22,0.27
gini,4,4,Train,0.33,0.34,0.33,0.32,0.33,0.33,0.34,0.32,0.33,0.33
gini,4,4,Test,0.27,0.28,0.22,0.18,0.28,0.3,0.3,0.26,0.22,0.27
gini,4,8,Train,0.33,0.34,0.33,0.32,0.32,0.33,0.34,0.32,0.33,0.33
gini,4,8,Test,0.27,0.28,0.22,0.18,0.29,0.3,0.3,0.26,0.22,0.27
gini,4,16,Train,0.33,0.34,0.33,0.32,0.32,0.33,0.34,0.32,0.33,0.33
gini,4,16,Test,0.27,0.28,0.22,0.18,0.28,0.3,0.3,0.26,0.23,0.27
gini,4,32,Train,0.33,0.34,0.33,0.32,0.32,0.33,0.34,0.32,0.33,0.33
gini,4,32,Test,0.27,0.28,0.22,0.18,0.29,0.3,0.3,0.26,0.23,0.27
gini,8,2,Train,0.58,0.59,0.58,0.62,0.54,0.59,0.56,0.57,0.56,0.56
gini,8,2,Test,0.28,0.29,0.25,0.19,0.32,0.31,0.25,0.27,0.23,0.29
gini,8,4,Train,0.57,0.58,0.57,0.61,0.53,0.58,0.56,0.56,0.55,0.56
gini,8,4,Test,0.26,0.27,0.25,0.17,0.32,0.3,0.25,0.26,0.23,0.28
gini,8,8,Train,0.56,0.57,0.56,0.61,0.52,0.57,0.54,0.55,0.54,0.56
gini,8,8,Test,0.27,0.29,0.25,0.19,0.31,0.3,0.26,0.26,0.21,0.29
gini,8,16,Train,0.54,0.52,0.53,0.58,0.49,0.54,0.51,0.52,0.52,0.52
gini,8,16,Test,0.25,0.29,0.24,0.18,0.32,0.29,0.26,0.27,0.21,0.3
gini,8,32,Train,0.5,0.47,0.49,0.52,0.46,0.49,0.47,0.48,0.49,0.49
gini,8,32,Test,0.27,0.28,0.24,0.18,0.32,0.29,0.27,0.27,0.21,0.29
gini,16,2,Train,0.95,0.93,0.94,0.99,0.96,0.96,0.91,0.92,0.97,0.95
gini,16,2,Test,0.27,0.25,0.2,0.15,0.29,0.3,0.24,0.19,0.21,0.26
gini,16,4,Train,0.91,0.89,0.89,0.93,0.91,0.91,0.86,0.88,0.92,0.9
gini,16,4,Test,0.26,0.26,0.19,0.18,0.25,0.34,0.2,0.21,0.22,0.26
gini,16,8,Train,0.85,0.82,0.82,0.86,0.84,0.84,0.79,0.81,0.85,0.83
gini,16,8,Test,0.25,0.25,0.18,0.16,0.28,0.29,0.22,0.23,0.24,0.23
gini,16,16,Train,0.74,0.72,0.72,0.75,0.72,0.73,0.69,0.7,0.75,0.73
gini,16,16,Test,0.24,0.24,0.16,0.18,0.29,0.31,0.21,0.21,0.23,0.27
