gini,2,2,Train,0.2,0.21,0.21,0.19,0.19,0.2,0.21,0.22,0.21,0.19
gini,2,2,Test,0.17,0.16,0.18,0.17,0.14,0.18,0.17,0.18,0.18,0.16
gini,2,4,Train,0.2,0.21,0.21,0.19,0.19,0.2,0.21,0.22,0.21,0.19
gini,2,4,Test,0.17,0.16,0.18,0.17,0.14,0.18,0.17,0.18,0.18,0.16
gini,2,8,Train,0.2,0.21,0.21,0.19,0.19,0.2,0.21,0.22,0.21,0.19
gini,2,8,Test,0.17,0.16,0.18,0.17,0.14,0.18,0.17,0.18,0.18,0.16
gini,2,16,Train,0.2,0.21,0.21,0.19,0.19,0.2,0.21,0.22,0.21,0.19
gini,2,16,Test,0.17,0.16,0.18,0.17,0.14,0.18,0.17,0.18,0.18,0.16
gini,2,32,Train,0.2,0.21,0.21,0.19,0.19,0.2,0.21,0.22,0.21,0.19
gini,2,32,Test,0.17,0.16,0.18,0.17,0.14,0.18,0.17,0.18,0.18,0.16
gini,4,2,Train,0.26,0.28,0.28,0.27,0.26,0.27,0.27,0.27,0.27,0.25
gini,4,2,Test,0.15,0.2,0.16,0.17,0.15,0.24,0.17,0.21,0.21,0.22
gini,4,4,Train,0.26,0.28,0.28,0.27,0.26,0.27,0.27,0.27,0.27,0.25
gini,4,4,Test,0.15,0.2,0.16,0.17,0.15,0.24,0.17,0.21,0.21,0.23
gini,4,8,Train,0.26,0.28,0.28,0.27,0.26,0.27,0.27,0.27,0.27,0.25
gini,4,8,Test,0.15,0.2,0.16,0.16,0.15,0.24,0.17,0.21,0.21,0.22
gini,4,16,Train,0.26,0.28,0.28,0.27,0.26,0.27,0.27,0.27,0.27,0.25
gini,4,16,Test,0.15,0.2,0.16,0.16,0.15,0.24,0.17,0.21,0.21,0.22
gini,4,32,Train,0.26,0.28,0.28,0.27,0.26,0.27,0.27,0.27,0.27,0.25
gini,4,32,Test,0.15,0.2,0.16,0.17,0.15,0.24,0.17,0.21,0.21,0.22
gini,8,2,Train,0.49,0.49,0.53,0.5,0.47,0.48,0.48,0.52,0.5,0.46
gini,8,2,Test,0.19,0.2,0.17,0.18,0.19,0.29,0.18,0.19,0.2,0.24
gini,8,4,Train,0.49,0.48,0.53,0.49,0.46,0.47,0.48,0.51,0.49,0.46
gini,8,4,Test,0.2,0.19,0.19,0.18,0.19,0.27,0.18,0.2,0.19,0.21
gini,8,8,Train,0.48,0.48,0.52,0.48,0.45,0.47,0.47,0.5,0.48,0.45
gini,8,8,Test,0.2,0.2,0.18,0.19,0.19,0.27,0.17,0.19,0.2,0.21
gini,8,16,Train,0.46,0.45,0.48,0.46,0.44,0.44,0.45,0.49,0.46,0.43
gini,8,16,Test,0.18,0.2,0.19,0.18,0.18,0.27,0.16,0.2,0.19,0.2
gini,8,32,Train,0.42,0.42,0.45,0.43,0.42,0.4,0.41,0.46,0.42,0.41
gini,8,32,Test,0.17,0.2,0.17,0.18,0.18,0.27,0.17,0.2,0.18,0.22
gini,16,2,Train,0.95,0.93,0.93,0.92,0.92,0.96,0.95,0.98,0.95,0.95
gini,16,2,Test,0.21,0.21,0.2,0.21,0.19,0.27,0.18,0.2,0.2,0.23
gini,16,4,Train,0.9,0.88,0.88,0.88,0.87,0.91,0.9,0.92,0.91,0.9
