gini,2,2,Train,0.27,0.25,0.29,0.29,0.22,0.28,0.28,0.28,0.26,0.24
gini,2,2,Test,0.17,0.14,0.14,0.2,0.14,0.2,0.14,0.29,0.17,0.11
gini,2,4,Train,0.27,0.25,0.29,0.29,0.22,0.28,0.28,0.28,0.26,0.24
gini,2,4,Test,0.17,0.14,0.14,0.2,0.14,0.2,0.14,0.29,0.17,0.11
gini,2,8,Train,0.27,0.25,0.29,0.29,0.22,0.28,0.28,0.28,0.26,0.24
gini,2,8,Test,0.17,0.14,0.14,0.2,0.14,0.2,0.14,0.29,0.17,0.11
gini,2,16,Train,0.27,0.25,0.29,0.29,0.22,0.28,0.28,0.28,0.26,0.24
gini,2,16,Test,0.17,0.14,0.14,0.2,0.14,0.2,0.14,0.29,0.17,0.11
gini,2,32,Train,0.27,0.25,0.29,0.29,0.21,0.28,0.28,0.28,0.26,0.23
gini,2,32,Test,0.17,0.14,0.14,0.2,0.14,0.2,0.14,0.29,0.17,0.11
gini,4,2,Train,0.41,0.36,0.49,0.43,0.32,0.43,0.38,0.47,0.43,0.37
gini,4,2,Test,0.17,0.09,0.14,0.17,0.09,0.23,0.17,0.29,0.06,0.17
gini,4,4,Train,0.41,0.36,0.49,0.42,0.31,0.43,0.38,0.47,0.43,0.37
gini,4,4,Test,0.14,0.09,0.17,0.14,0.09,0.23,0.17,0.26,0.06,0.17
gini,4,8,Train,0.41,0.36,0.49,0.43,0.31,0.43,0.38,0.47,0.43,0.37
gini,4,8,Test,0.17,0.11,0.14,0.17,0.09,0.23,0.17,0.2,0.06,0.17
gini,4,16,Train,0.39,0.34,0.48,0.41,0.3,0.41,0.37,0.47,0.41,0.37
gini,4,16,Test,0.17,0.09,0.14,0.17,0.09,0.23,0.17,0.23,0.06,0.17
gini,4,32,Train,0.37,0.34,0.45,0.39,0.28,0.4,0.35,0.43,0.4,0.33
gini,4,32,Test,0.14,0.09,0.14,0.17,0.09,0.23,0.17,0.26,0.09,0.17
gini,8,2,Train,0.79,0.73,0.92,0.88,0.57,0.91,0.7,0.8,0.83,0.64
gini,8,2,Test,0.2,0.11,0.11,0.11,0.11,0.11,0.09,0.29,0.2,0.17
gini,8,4,Train,0.77,0.72,0.88,0.84,0.55,0.89,0.68,0.78,0.82,0.61
gini,8,4,Test,0.2,0.09,0.14,0.11,0.17,0.17,0.06,0.23,0.14,0.14
gini,8,8,Train,0.74,0.71,0.83,0.81,0.53,0.84,0.66,0.71,0.78,0.59
gini,8,8,Test,0.14,0.06,0.11,0.11,0.14,0.11,0.11,0.23,0.2,0.14
gini,8,16,Train,0.64,0.62,0.68,0.68,0.48,0.71,0.58,0.66,0.7,0.55
gini,8,16,Test,0.17,0.09,0.09,0.14,0.14,0.14,0.06,0.23,0.23,0.17
gini,8,32,Train,0.52,0.54,0.52,0.57,0.44,0.5,0.54,0.57,0.53,0.45
gini,8,32,Test,0.17,0.06,0.11,0.2,0.11,0.11,0.09,0.29,0.14,0.23
gini,16,2,Train,1.0,0.99,1.0,1.0,0.97,1.0,0.99,1.0,1.0,0.97
gini,16,2,Test,0.17,0.09,0.14,0.11,0.09,0.17,0.14,0.37,0.17,0.17
gini,16,4,Train,0.95,0.92,0.93,0.94,0.91,0.93,0.94,0.95,0.95,0.91
gini,16,4,Test,0.14,0.14,0.09,0.17,0.09,0.14,0.17,0.29,0.2,0.23
gini,16,8,Train,0.85,0.86,0.86,0.85,0.84,0.87,0.86,0.84,0.88,0.86
gini,16,8,Test,0.14,0.09,0.09,0.14,0.17,0.11,0.14,0.2,0.23,0.14
gini,16,16,Train,0.71,0.7,0.68,0.68,0.74,0.71,0.73,0.72,0.73,0.76
gini,16,16,Test,0.17,0.09,0.14,0.11,0.14,0.14,0.11,0.29,0.23,0.2
gini,16,32,Train,0.52,0.58,0.52,0.57,0.56,0.5,0.59,0.58,0.53,0.6
gini,16,32,Test,0.17,0.06,0.11,0.2,0.09,0.11,0.14,0.26,0.14,0.26
gini,32,2,Train,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
