gini,2,2,Train,0.2,0.21,0.19,0.2,0.2,0.21,0.21,0.2,0.21,0.21
gini,2,2,Test,0.16,0.19,0.22,0.2,0.15,0.15,0.19,0.18,0.18,0.18
gini,2,4,Train,0.2,0.21,0.19,0.2,0.2,0.21,0.21,0.2,0.21,0.21
gini,2,4,Test,0.16,0.19,0.22,0.2,0.15,0.15,0.19,0.18,0.18,0.18
gini,2,8,Train,0.2,0.21,0.19,0.2,0.2,0.21,0.21,0.2,0.21,0.21
gini,2,8,Test,0.16,0.19,0.22,0.2,0.15,0.15,0.19,0.18,0.18,0.18
gini,2,16,Train,0.2,0.21,0.19,0.2,0.2,0.21,0.21,0.2,0.21,0.21
gini,2,16,Test,0.16,0.19,0.22,0.2,0.15,0.15,0.19,0.18,0.18,0.18
gini,2,32,Train,0.2,0.21,0.19,0.2,0.2,0.21,0.21,0.2,0.21,0.21
gini,2,32,Test,0.16,0.19,0.22,0.2,0.15,0.15,0.19,0.18,0.18,0.18
gini,4,2,Train,0.27,0.27,0.26,0.26,0.28,0.27,0.28,0.25,0.28,0.26
gini,4,2,Test,0.22,0.18,0.21,0.21,0.18,0.14,0.21,0.21,0.17,0.17
gini,4,4,Train,0.27,0.27,0.26,0.26,0.28,0.27,0.28,0.25,0.28,0.26
gini,4,4,Test,0.21,0.18,0.21,0.21,0.18,0.14,0.21,0.21,0.17,0.18
gini,4,8,Train,0.27,0.27,0.26,0.26,0.28,0.27,0.28,0.25,0.28,0.26
gini,4,8,Test,0.22,0.18,0.21,0.21,0.18,0.14,0.21,0.21,0.17,0.18
gini,4,16,Train,0.27,0.27,0.26,0.26,0.28,0.27,0.28,0.25,0.27,0.26
gini,4,16,Test,0.22,0.18,0.21,0.21,0.18,0.14,0.21,0.21,0.17,0.18
gini,4,32,Train,0.27,0.27,0.26,0.25,0.27,0.26,0.28,0.25,0.27,0.25
gini,4,32,Test,0.22,0.18,0.21,0.21,0.18,0.14,0.21,0.21,0.17,0.18
