0.001,50,Train,0.24,0.24,0.23,0.24,0.23,0.23,0.24,0.24,0.23,0.23
0.001,50,Test,0.2,0.23,0.26,0.21,0.24,0.24,0.23,0.23,0.24,0.27
0.001,100,Train,0.24,0.24,0.26,0.24,0.23,0.23,0.24,0.24,0.23,0.23
0.001,100,Test,0.2,0.23,0.29,0.21,0.24,0.24,0.23,0.23,0.24,0.27
0.001,150,Train,0.24,0.24,0.28,0.24,0.27,0.27,0.24,0.24,0.23,0.27
0.001,150,Test,0.2,0.23,0.27,0.21,0.23,0.24,0.23,0.23,0.24,0.29
0.001,200,Train,0.24,0.24,0.28,0.24,0.27,0.27,0.26,0.24,0.27,0.27
0.001,200,Test,0.2,0.23,0.27,0.21,0.23,0.24,0.23,0.23,0.3,0.33
0.001,250,Train,0.27,0.24,0.28,0.24,0.27,0.27,0.26,0.24,0.27,0.27
0.001,250,Test,0.21,0.23,0.27,0.21,0.23,0.24,0.23,0.23,0.3,0.33
0.001,300,Train,0.27,0.27,0.28,0.27,0.27,0.28,0.27,0.26,0.27,0.27
0.001,300,Test,0.21,0.27,0.27,0.23,0.23,0.26,0.26,0.29,0.3,0.33
0.001,350,Train,0.27,0.28,0.28,0.27,0.27,0.28,0.28,0.28,0.27,0.27
0.001,350,Test,0.21,0.29,0.27,0.23,0.23,0.27,0.29,0.27,0.3,0.33
0.001,400,Train,0.28,0.27,0.28,0.28,0.27,0.28,0.28,0.28,0.27,0.27
0.001,400,Test,0.2,0.31,0.27,0.23,0.23,0.27,0.29,0.27,0.29,0.31
0.001,450,Train,0.28,0.27,0.3,0.29,0.27,0.28,0.28,0.29,0.29,0.28
0.001,450,Test,0.2,0.31,0.29,0.24,0.23,0.27,0.29,0.26,0.3,0.3
0.001,500,Train,0.28,0.27,0.3,0.3,0.28,0.28,0.28,0.29,0.29,0.29
0.001,500,Test,0.2,0.31,0.27,0.26,0.26,0.27,0.27,0.26,0.27,0.3
0.01,50,Train,0.28,0.27,0.3,0.3,0.28,0.28,0.28,0.29,0.3,0.29
0.01,50,Test,0.2,0.31,0.27,0.26,0.26,0.27,0.27,0.26,0.27,0.31
0.01,100,Train,0.3,0.31,0.32,0.32,0.34,0.31,0.33,0.33,0.32,0.34
0.01,100,Test,0.2,0.34,0.24,0.24,0.23,0.3,0.27,0.27,0.27,0.27
0.01,150,Train,0.34,0.35,0.33,0.34,0.35,0.33,0.35,0.37,0.35,0.37
0.01,150,Test,0.24,0.37,0.19,0.24,0.26,0.37,0.3,0.3,0.26,0.3
0.01,200,Train,0.37,0.38,0.37,0.37,0.37,0.36,0.37,0.38,0.36,0.39
0.01,200,Test,0.21,0.3,0.19,0.29,0.27,0.4,0.27,0.3,0.29,0.24
0.01,250,Train,0.4,0.4,0.38,0.39,0.38,0.38,0.37,0.39,0.38,0.4
0.01,250,Test,0.24,0.3,0.21,0.29,0.26,0.4,0.29,0.31,0.26,0.23
0.01,300,Train,0.4,0.43,0.4,0.4,0.4,0.38,0.38,0.39,0.41,0.4
0.01,300,Test,0.24,0.33,0.2,0.26,0.23,0.39,0.26,0.34,0.26,0.21
0.01,350,Train,0.43,0.44,0.42,0.4,0.42,0.4,0.4,0.4,0.42,0.4
0.01,350,Test,0.21,0.3,0.23,0.27,0.24,0.39,0.26,0.34,0.3,0.24
0.01,400,Train,0.45,0.45,0.42,0.42,0.43,0.41,0.41,0.42,0.42,0.42
0.01,400,Test,0.24,0.3,0.19,0.26,0.2,0.36,0.24,0.33,0.29,0.21
0.01,450,Train,0.46,0.46,0.43,0.42,0.44,0.42,0.44,0.43,0.43,0.43
0.01,450,Test,0.21,0.31,0.23,0.26,0.2,0.37,0.26,0.33,0.27,0.21
0.01,500,Train,0.47,0.47,0.45,0.43,0.45,0.43,0.45,0.44,0.44,0.43
0.01,500,Test,0.24,0.31,0.24,0.26,0.21,0.37,0.29,0.33,0.24,0.24
0.1,50,Train,0.44,0.43,0.42,0.43,0.41,0.41,0.41,0.42,0.42,0.42
0.1,50,Test,0.24,0.31,0.2,0.26,0.19,0.39,0.21,0.3,0.24,0.26
0.1,100,Train,0.5,0.49,0.49,0.49,0.47,0.49,0.48,0.47,0.47,0.44
0.1,100,Test,0.26,0.37,0.24,0.31,0.17,0.37,0.21,0.31,0.33,0.26
0.1,150,Train,0.51,0.53,0.5,0.53,0.5,0.51,0.5,0.53,0.51,0.5
0.1,150,Test,0.21,0.31,0.26,0.3,0.2,0.31,0.19,0.37,0.29,0.27
0.1,200,Train,0.55,0.57,0.52,0.56,0.53,0.54,0.52,0.54,0.53,0.54
0.1,200,Test,0.26,0.26,0.24,0.31,0.2,0.33,0.21,0.33,0.31,0.23
0.1,250,Train,0.59,0.6,0.55,0.57,0.56,0.54,0.54,0.57,0.57,0.57
0.1,250,Test,0.24,0.29,0.24,0.33,0.2,0.31,0.2,0.34,0.33,0.24
0.1,300,Train,0.59,0.63,0.57,0.61,0.57,0.58,0.55,0.62,0.6,0.57
0.1,300,Test,0.24,0.27,0.24,0.33,0.23,0.3,0.17,0.36,0.3,0.26
0.1,350,Train,0.6,0.62,0.57,0.61,0.58,0.6,0.55,0.64,0.6,0.6
0.1,350,Test,0.24,0.3,0.24,0.37,0.21,0.27,0.17,0.34,0.29,0.26
0.1,400,Train,0.63,0.65,0.57,0.63,0.61,0.63,0.58,0.65,0.62,0.61
0.1,400,Test,0.24,0.3,0.29,0.37,0.21,0.3,0.17,0.34,0.3,0.29
0.1,450,Train,0.65,0.67,0.59,0.63,0.61,0.64,0.59,0.68,0.63,0.63
0.1,450,Test,0.27,0.31,0.26,0.36,0.21,0.29,0.17,0.3,0.3,0.3
0.1,500,Train,0.66,0.66,0.61,0.64,0.62,0.65,0.6,0.67,0.65,0.66
0.1,500,Test,0.24,0.3,0.24,0.4,0.21,0.29,0.17,0.3,0.27,0.31
1.0,50,Train,0.41,0.37,0.41,0.42,0.42,0.43,0.38,0.42,0.41,0.4
1.0,50,Test,0.3,0.21,0.23,0.44,0.21,0.2,0.23,0.27,0.21,0.2
1.0,100,Train,0.44,0.4,0.41,0.45,0.4,0.47,0.42,0.42,0.43,0.45
1.0,100,Test,0.17,0.1,0.21,0.27,0.16,0.2,0.26,0.16,0.17,0.34
1.0,150,Train,0.46,0.44,0.44,0.44,0.47,0.52,0.44,0.45,0.49,0.54
1.0,150,Test,0.21,0.13,0.19,0.26,0.23,0.19,0.26,0.16,0.23,0.26
1.0,200,Train,0.49,0.49,0.47,0.53,0.53,0.57,0.44,0.47,0.52,0.56
1.0,200,Test,0.29,0.19,0.24,0.3,0.3,0.26,0.23,0.19,0.2,0.24
1.0,250,Train,0.54,0.53,0.52,0.53,0.6,0.6,0.53,0.52,0.54,0.58
1.0,250,Test,0.24,0.21,0.24,0.27,0.26,0.24,0.17,0.27,0.2,0.26
1.0,300,Train,0.56,0.54,0.57,0.57,0.65,0.63,0.51,0.51,0.55,0.64
1.0,300,Test,0.24,0.21,0.24,0.29,0.24,0.27,0.17,0.19,0.26,0.21
1.0,350,Train,0.54,0.61,0.6,0.57,0.67,0.67,0.54,0.55,0.59,0.66
1.0,350,Test,0.24,0.21,0.23,0.29,0.26,0.31,0.24,0.23,0.21,0.23
1.0,400,Train,0.58,0.6,0.6,0.6,0.68,0.7,0.58,0.59,0.61,0.67
1.0,400,Test,0.27,0.21,0.23,0.31,0.19,0.26,0.24,0.24,0.3,0.26
1.0,450,Train,0.61,0.62,0.6,0.6,0.7,0.71,0.63,0.62,0.63,0.68
1.0,450,Test,0.27,0.24,0.24,0.27,0.19,0.24,0.26,0.24,0.2,0.24
1.0,500,Train,0.63,0.62,0.61,0.64,0.7,0.74,0.65,0.63,0.64,0.68
1.0,500,Test,0.26,0.21,0.21,0.26,0.21,0.26,0.23,0.2,0.2,0.24
10.0,50,Train,0.14,0.15,0.15,0.18,0.17,0.14,0.16,0.16,0.15,0.16
10.0,50,Test,0.11,0.1,0.17,0.09,0.11,0.11,0.16,0.11,0.14,0.13
10.0,100,Train,0.12,0.13,0.14,0.16,0.1,0.15,0.16,0.2,0.13,0.16
10.0,100,Test,0.1,0.1,0.09,0.04,0.09,0.13,0.17,0.2,0.11,0.13
10.0,150,Train,0.17,0.16,0.17,0.15,0.14,0.18,0.14,0.17,0.14,0.16
10.0,150,Test,0.2,0.11,0.1,0.14,0.16,0.14,0.14,0.11,0.14,0.13
10.0,200,Train,0.18,0.18,0.16,0.14,0.17,0.19,0.14,0.18,0.14,0.15
10.0,200,Test,0.19,0.1,0.19,0.1,0.16,0.13,0.13,0.19,0.14,0.14
10.0,250,Train,0.15,0.18,0.17,0.16,0.16,0.2,0.19,0.16,0.18,0.06
10.0,250,Test,0.19,0.1,0.14,0.11,0.17,0.2,0.14,0.13,0.11,0.01
10.0,300,Train,0.16,0.18,0.18,0.16,0.17,0.15,0.14,0.16,0.16,0.14
10.0,300,Test,0.13,0.09,0.17,0.09,0.13,0.11,0.16,0.07,0.16,0.14
10.0,350,Train,0.17,0.13,0.14,0.12,0.18,0.18,0.18,0.17,0.15,0.16
10.0,350,Test,0.17,0.09,0.1,0.14,0.07,0.14,0.23,0.16,0.13,0.13
10.0,400,Train,0.17,0.17,0.18,0.13,0.15,0.17,0.14,0.18,0.16,0.16
10.0,400,Test,0.1,0.17,0.2,0.13,0.14,0.2,0.13,0.19,0.17,0.13
10.0,450,Train,0.18,0.15,0.12,0.21,0.17,0.16,0.17,0.14,0.18,0.16
10.0,450,Test,0.17,0.14,0.21,0.24,0.11,0.16,0.19,0.13,0.17,0.13
10.0,500,Train,0.18,0.19,0.15,0.14,0.16,0.17,0.15,0.16,0.16,0.16
10.0,500,Test,0.11,0.19,0.17,0.11,0.13,0.13,0.14,0.16,0.11,0.13
