10.0,50,Test,0.19,0.16,0.19,0.14,0.16,0.16,0.14,0.11,0.13,0.11
10.0,100,Train,0.14,0.17,0.14,0.18,0.18,0.13,0.16,0.17,0.16,0.18
10.0,100,Test,0.09,0.13,0.16,0.06,0.17,0.1,0.11,0.13,0.14,0.16
10.0,150,Train,0.14,0.17,0.15,0.19,0.17,0.14,0.15,0.15,0.14,0.15
10.0,150,Test,0.19,0.19,0.14,0.19,0.17,0.19,0.21,0.09,0.14,0.13
10.0,200,Train,0.18,0.15,0.12,0.14,0.17,0.17,0.17,0.15,0.14,0.15
10.0,200,Test,0.16,0.24,0.09,0.14,0.21,0.13,0.2,0.2,0.16,0.1
10.0,250,Train,0.16,0.17,0.15,0.16,0.16,0.15,0.15,0.17,0.16,0.17
10.0,250,Test,0.19,0.2,0.19,0.13,0.14,0.16,0.17,0.11,0.11,0.14
10.0,300,Train,0.15,0.15,0.13,0.13,0.15,0.16,0.17,0.17,0.15,0.17
10.0,300,Test,0.1,0.14,0.14,0.14,0.2,0.13,0.16,0.13,0.13,0.09
10.0,350,Train,0.15,0.2,0.13,0.15,0.16,0.13,0.15,0.15,0.18,0.14
10.0,350,Test,0.13,0.2,0.17,0.2,0.1,0.11,0.16,0.1,0.06,0.16
10.0,400,Train,0.14,0.15,0.13,0.17,0.17,0.15,0.18,0.17,0.2,0.16
10.0,400,Test,0.11,0.13,0.11,0.19,0.14,0.16,0.2,0.14,0.11,0.17
10.0,450,Train,0.15,0.17,0.14,0.16,0.16,0.16,0.15,0.17,0.16,0.16
10.0,450,Test,0.19,0.19,0.16,0.1,0.19,0.14,0.21,0.1,0.21,0.06
10.0,500,Train,0.18,0.16,0.12,0.17,0.15,0.17,0.17,0.16,0.15,0.16
10.0,500,Test,0.1,0.13,0.11,0.14,0.21,0.17,0.21,0.16,0.13,0.11
