0.001,50,Train,0.2,0.22,0.2,0.2,0.22,0.2,0.21,0.19,0.2,0.2
0.001,50,Test,0.19,0.1,0.15,0.17,0.15,0.18,0.13,0.15,0.16,0.14
0.001,100,Train,0.2,0.24,0.23,0.21,0.23,0.2,0.24,0.19,0.21,0.2
0.001,100,Test,0.18,0.11,0.17,0.13,0.14,0.15,0.12,0.15,0.16,0.14
0.001,150,Train,0.2,0.24,0.22,0.21,0.22,0.2,0.25,0.19,0.23,0.22
0.001,150,Test,0.18,0.11,0.15,0.12,0.16,0.16,0.13,0.15,0.13,0.15
0.001,200,Train,0.21,0.24,0.23,0.22,0.22,0.21,0.24,0.2,0.23,0.22
0.001,200,Test,0.14,0.11,0.15,0.13,0.2,0.14,0.12,0.16,0.12,0.15
0.001,250,Train,0.22,0.24,0.23,0.23,0.23,0.21,0.24,0.21,0.23,0.22
0.001,250,Test,0.2,0.11,0.15,0.13,0.2,0.16,0.12,0.18,0.12,0.15
0.001,300,Train,0.23,0.24,0.23,0.25,0.24,0.22,0.24,0.22,0.24,0.23
0.001,300,Test,0.2,0.11,0.16,0.11,0.18,0.16,0.12,0.17,0.12,0.15
0.001,350,Train,0.23,0.24,0.23,0.26,0.24,0.23,0.25,0.23,0.24,0.24
0.001,350,Test,0.21,0.11,0.15,0.11,0.17,0.15,0.15,0.17,0.13,0.17
0.001,400,Train,0.25,0.24,0.24,0.26,0.24,0.23,0.26,0.23,0.26,0.24
0.001,400,Test,0.21,0.12,0.15,0.11,0.16,0.16,0.15,0.17,0.15,0.17
0.001,450,Train,0.25,0.24,0.24,0.26,0.25,0.23,0.26,0.22,0.26,0.24
0.001,450,Test,0.21,0.12,0.15,0.11,0.15,0.16,0.17,0.17,0.15,0.17
0.001,500,Train,0.25,0.24,0.24,0.27,0.26,0.23,0.26,0.23,0.25,0.25
0.001,500,Test,0.23,0.11,0.15,0.12,0.18,0.16,0.17,0.17,0.15,0.16
0.01,50,Train,0.25,0.24,0.24,0.26,0.25,0.23,0.26,0.23,0.26,0.25
0.01,50,Test,0.23,0.12,0.14,0.11,0.18,0.16,0.17,0.17,0.14,0.16
0.01,100,Train,0.28,0.29,0.27,0.28,0.3,0.27,0.29,0.29,0.26,0.28
0.01,100,Test,0.26,0.16,0.17,0.15,0.23,0.17,0.17,0.18,0.2,0.17
0.01,150,Train,0.3,0.31,0.3,0.3,0.32,0.29,0.31,0.31,0.28,0.29
0.01,150,Test,0.26,0.18,0.13,0.16,0.2,0.2,0.18,0.18,0.21,0.16
0.01,200,Train,0.32,0.31,0.32,0.34,0.34,0.31,0.32,0.32,0.28,0.3
0.01,200,Test,0.26,0.19,0.15,0.17,0.21,0.2,0.17,0.18,0.16,0.15
0.01,250,Train,0.33,0.33,0.33,0.36,0.35,0.33,0.33,0.34,0.31,0.3
0.01,250,Test,0.24,0.18,0.17,0.16,0.21,0.21,0.2,0.19,0.18,0.14
0.01,300,Train,0.37,0.34,0.35,0.36,0.38,0.35,0.35,0.36,0.32,0.33
0.01,300,Test,0.23,0.19,0.18,0.18,0.21,0.2,0.2,0.2,0.16,0.16
0.01,350,Train,0.39,0.36,0.37,0.37,0.4,0.36,0.35,0.37,0.34,0.35
0.01,350,Test,0.24,0.23,0.18,0.18,0.2,0.2,0.21,0.2,0.16,0.18
0.01,400,Train,0.4,0.37,0.38,0.39,0.4,0.37,0.37,0.38,0.34,0.35
0.01,400,Test,0.24,0.23,0.19,0.19,0.21,0.21,0.23,0.17,0.15,0.17
0.01,450,Train,0.41,0.39,0.39,0.38,0.4,0.38,0.37,0.38,0.37,0.37
0.01,450,Test,0.25,0.23,0.19,0.19,0.17,0.22,0.23,0.18,0.15,0.18
0.01,500,Train,0.42,0.39,0.39,0.39,0.41,0.39,0.39,0.39,0.39,0.37
0.01,500,Test,0.24,0.23,0.19,0.2,0.19,0.24,0.23,0.2,0.16,0.17
