0.001,50,Train,0.23,0.22,0.22,0.22,0.31,0.22,0.23,0.28,0.24,0.24
0.001,50,Test,0.2,0.17,0.14,0.2,0.11,0.2,0.26,0.14,0.17,0.11
0.001,100,Train,0.23,0.25,0.22,0.23,0.29,0.26,0.26,0.3,0.29,0.26
0.001,100,Test,0.2,0.2,0.14,0.14,0.14,0.23,0.26,0.14,0.2,0.11
0.001,150,Train,0.23,0.25,0.27,0.23,0.31,0.28,0.29,0.29,0.3,0.3
0.001,150,Test,0.2,0.2,0.17,0.14,0.14,0.23,0.26,0.14,0.2,0.11
0.001,200,Train,0.27,0.26,0.29,0.24,0.33,0.29,0.29,0.31,0.32,0.29
0.001,200,Test,0.14,0.2,0.17,0.14,0.14,0.2,0.26,0.17,0.2,0.09
0.001,250,Train,0.29,0.28,0.3,0.25,0.33,0.29,0.29,0.33,0.33,0.29
0.001,250,Test,0.14,0.23,0.17,0.14,0.14,0.23,0.23,0.2,0.23,0.09
0.001,300,Train,0.31,0.33,0.3,0.29,0.33,0.3,0.3,0.33,0.35,0.29
0.001,300,Test,0.11,0.17,0.2,0.17,0.14,0.23,0.26,0.2,0.2,0.09
0.001,350,Train,0.31,0.33,0.3,0.32,0.33,0.33,0.31,0.32,0.37,0.33
0.001,350,Test,0.11,0.17,0.23,0.14,0.14,0.23,0.26,0.2,0.26,0.09
0.001,400,Train,0.31,0.34,0.32,0.33,0.34,0.34,0.32,0.33,0.38,0.34
0.001,400,Test,0.14,0.17,0.23,0.11,0.14,0.26,0.23,0.23,0.26,0.09
0.001,450,Train,0.31,0.32,0.33,0.35,0.34,0.35,0.36,0.34,0.37,0.34
0.001,450,Test,0.14,0.23,0.23,0.11,0.14,0.26,0.26,0.23,0.29,0.06
0.001,500,Train,0.36,0.35,0.35,0.36,0.35,0.35,0.35,0.37,0.39,0.34
0.001,500,Test,0.11,0.23,0.23,0.14,0.11,0.31,0.23,0.23,0.29,0.06
0.01,50,Train,0.33,0.35,0.33,0.34,0.36,0.37,0.37,0.38,0.38,0.34
0.01,50,Test,0.11,0.2,0.17,0.17,0.11,0.34,0.31,0.2,0.26,0.06
0.01,100,Train,0.44,0.41,0.46,0.44,0.43,0.45,0.42,0.46,0.43,0.45
0.01,100,Test,0.09,0.2,0.26,0.29,0.11,0.31,0.2,0.2,0.2,0.09
0.01,150,Train,0.49,0.43,0.53,0.47,0.46,0.49,0.45,0.49,0.44,0.5
0.01,150,Test,0.09,0.2,0.2,0.23,0.2,0.26,0.2,0.11,0.2,0.09
0.01,200,Train,0.5,0.46,0.56,0.48,0.46,0.53,0.47,0.52,0.46,0.52
0.01,200,Test,0.09,0.2,0.29,0.17,0.17,0.2,0.2,0.11,0.2,0.11
0.01,250,Train,0.52,0.47,0.57,0.49,0.48,0.51,0.5,0.51,0.5,0.53
0.01,250,Test,0.09,0.23,0.31,0.2,0.2,0.17,0.23,0.11,0.17,0.11
0.01,300,Train,0.55,0.48,0.57,0.51,0.51,0.53,0.51,0.52,0.52,0.55
0.01,300,Test,0.09,0.23,0.29,0.2,0.17,0.17,0.23,0.14,0.2,0.11
0.01,350,Train,0.57,0.5,0.58,0.53,0.53,0.56,0.53,0.56,0.54,0.57
0.01,350,Test,0.09,0.23,0.29,0.2,0.2,0.23,0.26,0.14,0.2,0.11
0.01,400,Train,0.58,0.54,0.59,0.57,0.54,0.56,0.56,0.58,0.57,0.58
0.01,400,Test,0.11,0.2,0.29,0.26,0.2,0.17,0.26,0.14,0.2,0.11
0.01,450,Train,0.58,0.57,0.6,0.59,0.55,0.58,0.58,0.59,0.58,0.59
0.01,450,Test,0.11,0.23,0.26,0.29,0.2,0.2,0.23,0.2,0.26,0.11
0.01,500,Train,0.62,0.58,0.62,0.61,0.57,0.58,0.6,0.61,0.61,0.58
0.01,500,Test,0.11,0.2,0.26,0.29,0.2,0.26,0.2,0.2,0.23,0.14
0.1,50,Train,0.54,0.5,0.56,0.54,0.52,0.55,0.51,0.5,0.49,0.56
0.1,50,Test,0.11,0.26,0.2,0.23,0.17,0.26,0.17,0.2,0.31,0.06
0.1,100,Train,0.6,0.6,0.62,0.65,0.55,0.58,0.63,0.61,0.58,0.66
0.1,100,Test,0.09,0.26,0.26,0.31,0.26,0.2,0.17,0.14,0.31,0.09
