0.001,50,Train,0.28,0.28,0.27,0.23,0.25,0.23,0.22,0.23,0.22,0.23
0.001,50,Test,0.26,0.17,0.26,0.2,0.29,0.17,0.26,0.2,0.17,0.2
0.001,100,Train,0.28,0.28,0.3,0.23,0.3,0.23,0.22,0.23,0.23,0.27
0.001,100,Test,0.26,0.17,0.31,0.14,0.4,0.17,0.26,0.2,0.17,0.29
0.001,150,Train,0.28,0.29,0.3,0.23,0.31,0.26,0.3,0.27,0.29,0.27
0.001,150,Test,0.26,0.17,0.31,0.14,0.37,0.2,0.31,0.14,0.2,0.29
0.001,200,Train,0.28,0.29,0.31,0.24,0.31,0.3,0.3,0.31,0.3,0.28
0.001,200,Test,0.26,0.17,0.31,0.09,0.37,0.29,0.31,0.14,0.26,0.23
0.001,250,Train,0.28,0.29,0.31,0.32,0.31,0.33,0.31,0.31,0.3,0.28
0.001,250,Test,0.26,0.17,0.31,0.23,0.4,0.29,0.34,0.14,0.26,0.23
0.001,300,Train,0.28,0.34,0.31,0.34,0.31,0.33,0.31,0.31,0.3,0.28
0.001,300,Test,0.26,0.17,0.31,0.23,0.4,0.29,0.34,0.14,0.26,0.23
0.001,350,Train,0.28,0.34,0.34,0.35,0.34,0.33,0.34,0.31,0.33,0.31
0.001,350,Test,0.26,0.17,0.29,0.17,0.43,0.29,0.4,0.14,0.26,0.23
0.001,400,Train,0.29,0.34,0.37,0.35,0.37,0.33,0.34,0.32,0.33,0.36
0.001,400,Test,0.29,0.17,0.34,0.17,0.51,0.29,0.37,0.17,0.26,0.26
0.001,450,Train,0.29,0.34,0.38,0.35,0.37,0.33,0.35,0.32,0.35,0.37
0.001,450,Test,0.29,0.17,0.37,0.17,0.4,0.29,0.37,0.17,0.2,0.26
0.001,500,Train,0.31,0.34,0.37,0.4,0.37,0.33,0.36,0.32,0.35,0.37
0.001,500,Test,0.29,0.17,0.31,0.14,0.4,0.29,0.37,0.14,0.2,0.26
0.01,50,Train,0.3,0.34,0.37,0.4,0.37,0.33,0.35,0.32,0.35,0.37
0.01,50,Test,0.29,0.17,0.31,0.14,0.46,0.29,0.37,0.14,0.2,0.26
0.01,100,Train,0.37,0.41,0.42,0.4,0.38,0.41,0.39,0.41,0.43,0.38
0.01,100,Test,0.31,0.26,0.34,0.17,0.34,0.2,0.37,0.26,0.29,0.23
0.01,150,Train,0.4,0.4,0.44,0.44,0.41,0.47,0.43,0.45,0.45,0.43
0.01,150,Test,0.2,0.31,0.4,0.2,0.31,0.14,0.37,0.2,0.23,0.23
0.01,200,Train,0.42,0.45,0.47,0.48,0.44,0.5,0.46,0.49,0.46,0.48
0.01,200,Test,0.17,0.29,0.4,0.23,0.29,0.2,0.37,0.26,0.23,0.26
