1.0,scale,linear,Train,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,scale,linear,Test,0.31,0.27,0.25,0.3,0.25,0.23,0.33,0.28,0.19,0.25
1.0,scale,poly,Train,0.98,0.98,0.99,0.98,0.99,0.98,0.99,0.99,0.99,0.98
1.0,scale,poly,Test,0.31,0.31,0.25,0.27,0.31,0.3,0.32,0.29,0.24,0.29
1.0,scale,rbf,Train,0.7,0.7,0.71,0.7,0.7,0.71,0.7,0.7,0.7,0.7
1.0,scale,rbf,Test,0.35,0.33,0.3,0.27,0.3,0.29,0.31,0.29,0.27,0.32
1.0,scale,sigmoid,Train,0.12,0.12,0.12,0.12,0.12,0.11,0.12,0.12,0.12,0.11
1.0,scale,sigmoid,Test,0.13,0.1,0.1,0.13,0.12,0.15,0.09,0.1,0.11,0.13
1.0,auto,linear,Train,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,auto,linear,Test,0.31,0.27,0.25,0.3,0.25,0.23,0.33,0.28,0.19,0.25
1.0,auto,poly,Train,0.21,0.19,0.19,0.19,0.2,0.19,0.19,0.21,0.21,0.19
1.0,auto,poly,Test,0.19,0.15,0.21,0.18,0.18,0.14,0.18,0.18,0.15,0.18
1.0,auto,rbf,Train,0.27,0.28,0.28,0.28,0.29,0.27,0.28,0.28,0.28,0.29
1.0,auto,rbf,Test,0.21,0.25,0.23,0.2,0.23,0.18,0.26,0.23,0.19,0.21
1.0,auto,sigmoid,Train,0.24,0.24,0.23,0.24,0.24,0.24,0.23,0.23,0.24,0.23
1.0,auto,sigmoid,Test,0.19,0.22,0.25,0.19,0.2,0.15,0.25,0.18,0.19,0.19
2.0,scale,linear,Train,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2.0,scale,linear,Test,0.31,0.28,0.25,0.3,0.25,0.24,0.33,0.29,0.19,0.25
2.0,scale,poly,Train,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
2.0,scale,poly,Test,0.31,0.33,0.26,0.27,0.31,0.29,0.27,0.27,0.22,0.29
2.0,scale,rbf,Train,0.89,0.89,0.89,0.9,0.89,0.89,0.89,0.89,0.89,0.9
2.0,scale,rbf,Test,0.37,0.33,0.3,0.29,0.33,0.29,0.34,0.31,0.23,0.33
2.0,scale,sigmoid,Train,0.12,0.13,0.13,0.13,0.13,0.12,0.13,0.12,0.11,0.11
2.0,scale,sigmoid,Test,0.1,0.13,0.11,0.14,0.11,0.12,0.09,0.17,0.14,0.13
2.0,auto,linear,Train,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
