10,rbf,auto,Train,0.58,0.57,0.58,0.58,0.57,0.58,0.58,0.58,0.58,0.58
10,rbf,auto,Test,0.43,0.42,0.35,0.38,0.43,0.37,0.39,0.36,0.4,0.36
