100,0.01,rbf,Train,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
100,0.01,rbf,Test,0.34,0.33,0.35,0.37,0.32,0.38,0.34,0.36,0.35,0.35
