2.0,scale,sigmoid,Train,0.18,0.15,0.17,0.18,0.17,0.16,0.16,0.14,0.17,0.17
2.0,scale,sigmoid,Test,0.15,0.14,0.2,0.16,0.14,0.19,0.11,0.16,0.19,0.18
2.0,auto,linear,Train,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2.0,auto,linear,Test,0.27,0.34,0.34,0.31,0.32,0.27,0.29,0.3,0.32,0.31
2.0,auto,poly,Train,0.56,0.56,0.55,0.55,0.54,0.55,0.55,0.55,0.55,0.55
2.0,auto,poly,Test,0.32,0.39,0.36,0.34,0.33,0.34,0.31,0.37,0.43,0.41
2.0,auto,rbf,Train,0.43,0.43,0.42,0.43,0.43,0.43,0.43,0.42,0.42,0.41
2.0,auto,rbf,Test,0.35,0.39,0.34,0.34,0.34,0.34,0.29,0.29,0.39,0.37
2.0,auto,sigmoid,Train,0.13,0.13,0.11,0.13,0.14,0.11,0.12,0.11,0.13,0.14
2.0,auto,sigmoid,Test,0.14,0.11,0.11,0.13,0.09,0.14,0.1,0.13,0.15,0.15
4.0,scale,linear,Train,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4.0,scale,linear,Test,0.27,0.34,0.34,0.31,0.32,0.27,0.29,0.3,0.32,0.31
4.0,scale,poly,Train,0.55,0.54,0.53,0.55,0.53,0.54,0.54,0.53,0.53,0.53
4.0,scale,poly,Test,0.34,0.39,0.36,0.33,0.33,0.32,0.29,0.37,0.42,0.41
4.0,scale,rbf,Train,0.47,0.46,0.46,0.46,0.47,0.47,0.46,0.46,0.46,0.45
4.0,scale,rbf,Test,0.34,0.4,0.36,0.34,0.34,0.34,0.31,0.33,0.43,0.4
4.0,scale,sigmoid,Train,0.12,0.12,0.13,0.13,0.14,0.12,0.13,0.12,0.13,0.13
4.0,scale,sigmoid,Test,0.09,0.13,0.11,0.1,0.1,0.14,0.14,0.14,0.16,0.13
4.0,auto,linear,Train,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4.0,auto,linear,Test,0.27,0.34,0.34,0.31,0.32,0.27,0.29,0.3,0.32,0.31
4.0,auto,poly,Train,0.64,0.65,0.64,0.65,0.64,0.65,0.64,0.64,0.65,0.64
4.0,auto,poly,Test,0.34,0.39,0.43,0.29,0.33,0.38,0.34,0.36,0.4,0.41
4.0,auto,rbf,Train,0.5,0.49,0.49,0.49,0.5,0.49,0.49,0.49,0.49,0.49
4.0,auto,rbf,Test,0.34,0.4,0.36,0.33,0.35,0.34,0.32,0.34,0.41,0.39
4.0,auto,sigmoid,Train,0.12,0.12,0.15,0.14,0.12,0.15,0.11,0.13,0.11,0.11
4.0,auto,sigmoid,Test,0.14,0.11,0.16,0.11,0.09,0.18,0.13,0.13,0.11,0.09
8.0,scale,linear,Train,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8.0,scale,linear,Test,0.27,0.34,0.34,0.31,0.32,0.27,0.29,0.3,0.32,0.31
8.0,scale,poly,Train,0.62,0.63,0.61,0.63,0.62,0.63,0.62,0.62,0.63,0.62
8.0,scale,poly,Test,0.34,0.39,0.42,0.28,0.35,0.35,0.34,0.37,0.4,0.39
8.0,scale,rbf,Train,0.54,0.54,0.53,0.54,0.54,0.54,0.54,0.53,0.54,0.53
8.0,scale,rbf,Test,0.33,0.4,0.41,0.33,0.33,0.35,0.31,0.34,0.44,0.41
8.0,scale,sigmoid,Train,0.18,0.13,0.12,0.18,0.13,0.13,0.14,0.12,0.12,0.16
8.0,scale,sigmoid,Test,0.16,0.12,0.11,0.18,0.09,0.14,0.11,0.14,0.12,0.14
8.0,auto,linear,Train,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8.0,auto,linear,Test,0.27,0.34,0.34,0.31,0.32,0.27,0.29,0.3,0.32,0.31
8.0,auto,poly,Train,0.75,0.76,0.76,0.75,0.75,0.76,0.76,0.77,0.76,0.75
8.0,auto,poly,Test,0.34,0.37,0.36,0.3,0.34,0.32,0.35,0.36,0.4,0.38
8.0,auto,rbf,Train,0.57,0.58,0.57,0.58,0.57,0.57,0.57,0.58,0.58,0.57
8.0,auto,rbf,Test,0.34,0.41,0.41,0.32,0.32,0.36,0.32,0.38,0.46,0.4
8.0,auto,sigmoid,Train,0.11,0.14,0.13,0.15,0.13,0.17,0.15,0.14,0.12,0.18
8.0,auto,sigmoid,Test,0.13,0.1,0.09,0.11,0.09,0.16,0.11,0.14,0.14,0.16
