1.0,scale,linear,Train,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,scale,linear,Test,0.26,0.33,0.21,0.3,0.21,0.29,0.22,0.26,0.26,0.22
1.0,scale,poly,Train,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
1.0,scale,poly,Test,0.28,0.29,0.27,0.31,0.17,0.32,0.19,0.32,0.33,0.22
1.0,scale,rbf,Train,0.71,0.73,0.74,0.73,0.74,0.74,0.74,0.73,0.73,0.75
1.0,scale,rbf,Test,0.35,0.28,0.3,0.29,0.2,0.3,0.2,0.28,0.3,0.24
1.0,scale,sigmoid,Train,0.14,0.13,0.13,0.13,0.13,0.14,0.14,0.13,0.13,0.12
1.0,scale,sigmoid,Test,0.16,0.12,0.11,0.17,0.19,0.12,0.13,0.1,0.14,0.14
1.0,auto,linear,Train,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,auto,linear,Test,0.26,0.33,0.21,0.3,0.21,0.29,0.22,0.26,0.26,0.22
1.0,auto,poly,Train,0.2,0.21,0.19,0.19,0.23,0.23,0.21,0.2,0.23,0.21
1.0,auto,poly,Test,0.17,0.15,0.19,0.18,0.19,0.19,0.17,0.15,0.14,0.17
1.0,auto,rbf,Train,0.26,0.26,0.26,0.26,0.27,0.26,0.26,0.26,0.27,0.25
1.0,auto,rbf,Test,0.22,0.16,0.25,0.19,0.19,0.2,0.21,0.17,0.11,0.2
1.0,auto,sigmoid,Train,0.23,0.24,0.23,0.23,0.23,0.22,0.22,0.24,0.23,0.23
1.0,auto,sigmoid,Test,0.22,0.13,0.19,0.23,0.22,0.17,0.16,0.19,0.1,0.19
2.0,scale,linear,Train,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2.0,scale,linear,Test,0.26,0.33,0.21,0.3,0.21,0.29,0.22,0.26,0.26,0.22
2.0,scale,poly,Train,0.99,0.99,0.99,1.0,1.0,1.0,0.99,1.0,0.99,0.99
2.0,scale,poly,Test,0.3,0.29,0.26,0.31,0.19,0.31,0.24,0.34,0.31,0.23
2.0,scale,rbf,Train,0.92,0.91,0.91,0.92,0.92,0.93,0.92,0.91,0.92,0.92
2.0,scale,rbf,Test,0.36,0.26,0.29,0.37,0.2,0.3,0.21,0.31,0.34,0.23
2.0,scale,sigmoid,Train,0.12,0.13,0.13,0.13,0.13,0.13,0.12,0.12,0.12,0.12
2.0,scale,sigmoid,Test,0.1,0.1,0.15,0.1,0.1,0.15,0.15,0.13,0.12,0.16
2.0,auto,linear,Train,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2.0,auto,linear,Test,0.26,0.33,0.21,0.3,0.21,0.29,0.22,0.26,0.26,0.22
2.0,auto,poly,Train,0.2,0.21,0.2,0.19,0.23,0.23,0.22,0.2,0.23,0.21
2.0,auto,poly,Test,0.18,0.16,0.19,0.17,0.2,0.14,0.17,0.15,0.15,0.18
2.0,auto,rbf,Train,0.32,0.31,0.32,0.33,0.32,0.33,0.32,0.31,0.34,0.33
2.0,auto,rbf,Test,0.28,0.24,0.26,0.19,0.23,0.25,0.2,0.18,0.17,0.18
2.0,auto,sigmoid,Train,0.26,0.26,0.25,0.26,0.25,0.26,0.25,0.26,0.25,0.27
2.0,auto,sigmoid,Test,0.25,0.16,0.24,0.2,0.24,0.2,0.18,0.18,0.12,0.18
4.0,scale,linear,Train,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4.0,scale,linear,Test,0.26,0.33,0.21,0.3,0.21,0.29,0.22,0.26,0.26,0.22
4.0,scale,poly,Train,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4.0,scale,poly,Test,0.31,0.28,0.2,0.33,0.22,0.32,0.28,0.33,0.32,0.21
4.0,scale,rbf,Train,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.98,0.99,0.99
4.0,scale,rbf,Test,0.38,0.23,0.28,0.33,0.17,0.32,0.2,0.32,0.33,0.22
4.0,scale,sigmoid,Train,0.12,0.12,0.11,0.13,0.12,0.12,0.12,0.12,0.12,0.12
4.0,scale,sigmoid,Test,0.1,0.15,0.15,0.07,0.12,0.12,0.16,0.12,0.11,0.11
4.0,auto,linear,Train,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4.0,auto,linear,Test,0.26,0.33,0.21,0.3,0.21,0.29,0.22,0.26,0.26,0.22
4.0,auto,poly,Train,0.23,0.23,0.22,0.22,0.25,0.25,0.23,0.22,0.26,0.23
4.0,auto,poly,Test,0.19,0.15,0.2,0.2,0.21,0.17,0.2,0.14,0.18,0.2
4.0,auto,rbf,Train,0.39,0.38,0.38,0.39,0.38,0.4,0.39,0.39,0.4,0.4
4.0,auto,rbf,Test,0.31,0.31,0.22,0.25,0.23,0.24,0.26,0.24,0.2,0.24
4.0,auto,sigmoid,Train,0.32,0.31,0.31,0.32,0.31,0.31,0.31,0.3,0.32,0.32
4.0,auto,sigmoid,Test,0.25,0.23,0.28,0.21,0.21,0.24,0.23,0.17,0.16,0.17
8.0,scale,linear,Train,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8.0,scale,linear,Test,0.26,0.33,0.21,0.3,0.21,0.29,0.22,0.26,0.26,0.22
8.0,scale,poly,Train,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8.0,scale,poly,Test,0.32,0.28,0.25,0.33,0.23,0.33,0.25,0.34,0.29,0.18
8.0,scale,rbf,Train,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8.0,scale,rbf,Test,0.36,0.3,0.3,0.33,0.16,0.33,0.24,0.32,0.31,0.23
8.0,scale,sigmoid,Train,0.14,0.14,0.14,0.15,0.14,0.12,0.14,0.16,0.15,0.15
8.0,scale,sigmoid,Test,0.15,0.13,0.2,0.2,0.15,0.12,0.15,0.12,0.18,0.16
8.0,auto,linear,Train,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8.0,auto,linear,Test,0.26,0.33,0.21,0.3,0.21,0.29,0.22,0.26,0.26,0.22
8.0,auto,poly,Train,0.27,0.26,0.26,0.27,0.27,0.26,0.27,0.26,0.26,0.29
8.0,auto,poly,Test,0.21,0.16,0.18,0.12,0.21,0.17,0.23,0.15,0.14,0.25
8.0,auto,rbf,Train,0.47,0.47,0.48,0.46,0.46,0.47,0.48,0.48,0.48,0.48
8.0,auto,rbf,Test,0.29,0.34,0.23,0.31,0.2,0.25,0.2,0.24,0.22,0.23
8.0,auto,sigmoid,Train,0.37,0.36,0.37,0.36,0.36,0.37,0.36,0.37,0.38,0.37
8.0,auto,sigmoid,Test,0.28,0.3,0.21,0.22,0.23,0.25,0.23,0.23,0.18,0.23
