2.0,auto,poly,Test,0.17,0.2,0.11,0.17,0.14,0.14,0.17,0.17,0.11,0.14
2.0,auto,rbf,Train,0.33,0.33,0.31,0.31,0.33,0.33,0.31,0.33,0.35,0.35
2.0,auto,rbf,Test,0.11,0.23,0.2,0.2,0.17,0.09,0.17,0.34,0.2,0.2
2.0,auto,sigmoid,Train,0.25,0.29,0.26,0.28,0.26,0.27,0.25,0.25,0.25,0.26
2.0,auto,sigmoid,Test,0.17,0.2,0.11,0.17,0.14,0.06,0.17,0.34,0.23,0.14
4.0,scale,linear,Train,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4.0,scale,linear,Test,0.26,0.26,0.34,0.14,0.29,0.23,0.26,0.17,0.2,0.26
4.0,scale,poly,Train,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4.0,scale,poly,Test,0.26,0.29,0.34,0.2,0.26,0.17,0.29,0.17,0.26,0.23
4.0,scale,rbf,Train,0.99,0.99,1.0,1.0,1.0,1.0,1.0,1.0,0.99,1.0
4.0,scale,rbf,Test,0.2,0.31,0.31,0.29,0.26,0.23,0.31,0.26,0.26,0.26
4.0,scale,sigmoid,Train,0.1,0.1,0.11,0.12,0.1,0.11,0.11,0.11,0.1,0.13
4.0,scale,sigmoid,Test,0.14,0.11,0.11,0.09,0.09,0.09,0.17,0.14,0.09,0.14
4.0,auto,linear,Train,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4.0,auto,linear,Test,0.26,0.26,0.34,0.14,0.29,0.23,0.26,0.17,0.2,0.26
4.0,auto,poly,Train,0.23,0.24,0.23,0.22,0.26,0.24,0.27,0.23,0.24,0.23
4.0,auto,poly,Test,0.17,0.2,0.17,0.23,0.17,0.11,0.17,0.2,0.11,0.14
4.0,auto,rbf,Train,0.4,0.42,0.41,0.39,0.41,0.4,0.41,0.4,0.43,0.43
4.0,auto,rbf,Test,0.26,0.26,0.23,0.2,0.17,0.06,0.17,0.31,0.17,0.2
4.0,auto,sigmoid,Train,0.29,0.32,0.3,0.31,0.3,0.31,0.28,0.29,0.31,0.32
4.0,auto,sigmoid,Test,0.14,0.2,0.14,0.2,0.11,0.09,0.2,0.31,0.23,0.23
8.0,scale,linear,Train,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8.0,scale,linear,Test,0.26,0.26,0.34,0.14,0.29,0.23,0.26,0.17,0.2,0.26
8.0,scale,poly,Train,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8.0,scale,poly,Test,0.26,0.29,0.34,0.2,0.2,0.17,0.29,0.2,0.23,0.23
8.0,scale,rbf,Train,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8.0,scale,rbf,Test,0.26,0.29,0.29,0.31,0.26,0.23,0.29,0.23,0.29,0.23
8.0,scale,sigmoid,Train,0.12,0.14,0.13,0.13,0.13,0.13,0.1,0.11,0.11,0.1
8.0,scale,sigmoid,Test,0.09,0.17,0.06,0.09,0.11,0.17,0.2,0.11,0.17,0.06
8.0,auto,linear,Train,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8.0,auto,linear,Test,0.26,0.26,0.34,0.14,0.29,0.23,0.23,0.17,0.2,0.26
8.0,auto,poly,Train,0.26,0.25,0.25,0.26,0.27,0.28,0.3,0.23,0.26,0.28
8.0,auto,poly,Test,0.17,0.2,0.14,0.23,0.17,0.11,0.17,0.2,0.11,0.11
8.0,auto,rbf,Train,0.57,0.57,0.53,0.55,0.57,0.54,0.54,0.56,0.56,0.57
8.0,auto,rbf,Test,0.29,0.31,0.29,0.17,0.23,0.11,0.23,0.26,0.34,0.17
8.0,auto,sigmoid,Train,0.35,0.38,0.38,0.38,0.36,0.37,0.37,0.39,0.39,0.37
8.0,auto,sigmoid,Test,0.23,0.23,0.17,0.2,0.11,0.11,0.17,0.31,0.23,0.23
